@relation R_data_frame

@attribute WeekDay string
@attribute Hour string
@attribute MinuteRange string
@attribute operatingSystem string
@attribute language string
@attribute MobileDeviceInfo string
@attribute MobileDeviceManuf string
@attribute visitNumber numeric
@attribute VisitNumberGroup string
@attribute Source string
@attribute Medium string
@attribute channelGrouping string
@attribute campaign string
@attribute platform string
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar numeric
@attribute isFeedNadlan numeric
@attribute isFeedSecondHand numeric
@attribute isNadlanRoomsFilter numeric
@attribute isNadlanPriceFilter numeric
@attribute isNadlanShowPhone numeric
@attribute isNadlanCallSeller numeric
@attribute Success numeric

@data
2,10,21-30,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',6,6-10,google,organic,'Organic Search',(none),Unknown,211,4.5,0,0,0,0,0,0,0,1
5,15,41-50,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',7,6-10,(direct),(none),Direct,(none),Unknown,0,1,0,0,0,0,0,0,0,1
1,16,11-20,iOS,he,'Apple iPhone','Apple ',583,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,609.6,18.6,0,1,0,1,0,0,0,1
6,9,11-20,iOS,he,'Apple iPhone','Apple ',5,4-5,(direct),(none),Direct,(none),Unknown,132,7,0,0,0,0,0,0,0,1
4,18,11-20,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',3,3,(direct),(none),Direct,(none),Unknown,81,6,0,0,0,0,0,0,0,1
1,18,31-40,Android,he,'Huawei MHA-L29 Mate 9','Huawei ',4,4-5,(direct),(none),Direct,(none),Unknown,110,5,0,0,0,0,0,0,0,1
1,20,41-50,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',3,3,(direct),(none),Direct,(none),Unknown,121,3,0,0,0,0,0,0,0,1
6,1,11-20,iOS,he,'Apple iPhone','Apple ',3,3,(direct),(none),Direct,(none),Unknown,98,5,0,0,0,0,0,0,0,1
6,13,31-40,Android,he,'Samsung SM-N900 Galaxy Note 3','Samsung ',252,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1199.5,58.5,0,1,0,0,0,0,0,1
1,20,01-10,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',1,1,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,206,3,0,0,0,0,0,0,0,1
4,21,31-40,Android,he,'Huawei EVA-L09 P9 Standard Edition','Huawei ',2,2,(direct),(none),Direct,(none),Unknown,142,3,0,0,0,0,0,0,0,1
2,18,21-30,Android,he,'Huawei VIE-L09 P9 Plus','Huawei ',4,4-5,(direct),(none),Direct,(none),Unknown,99.5,6,0,0,0,0,0,0,0,1
6,14,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,728,19,0,1,0,0,0,0,0,1
7,20,21-30,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,124,2,0,0,0,0,0,0,0,1
1,19,51-60,Android,he,'LG H815 G4','LG ',52,51+,(direct),(none),Direct,(none),Unknown,310,6,0,0,0,0,0,0,0,1
3,20,11-20,iOS,he,'Apple iPhone','Apple ',8,6-10,(direct),(none),Direct,(none),Unknown,180,3,0,0,0,0,0,0,0,1
4,22,21-30,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',3,3,(direct),(none),Direct,(none),Unknown,130,5,0,0,0,0,0,0,0,1
6,5,41-50,Android,he,'LG D722 G3 Mini','LG ',4,4-5,(direct),(none),Direct,(none),Unknown,1372,4,0,0,0,0,0,0,0,1
6,10,41-50,iOS,he,'Apple iPhone','Apple ',3,3,(direct),(none),Direct,(none),Unknown,555,6,0,0,0,0,0,0,0,1
1,21,11-20,iOS,he,'Apple iPhone','Apple ',5,4-5,(direct),(none),Direct,(none),Unknown,261.666667,4,0,0,0,0,0,0,0,1
4,17,01-10,iOS,he,'Apple iPhone','Apple ',6,6-10,(direct),(none),Direct,(none),Unknown,624.75,4.5,0,0,0,0,0,0,0,1
2,11,41-50,Android,he,'LG D855 G3','LG ',1,1,(direct),(none),Direct,(none),Unknown,83,3,0,0,0,0,0,0,0,1
3,18,31-40,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',5,4-5,google,organic,'Organic Search',(none),Unknown,283.5,5.5,0,0,0,0,0,0,0,1
7,10,41-50,iOS,he,'Apple iPhone','Apple ',12,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,152,3,0,1,0,0,0,0,0,1
7,17,41-50,Android,he,'LG H815 G4','LG ',3,3,(direct),(none),Direct,(none),Unknown,1080,4,0,0,0,0,0,0,0,1
3,17,01-10,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',2,2,google,organic,'Organic Search',(none),Unknown,398,4,0,0,0,0,0,0,0,1
1,16,11-20,Android,he,'LG H960 V10','LG ',3,3,(direct),(none),Direct,(none),MOBILE_WEB,1192,14,0,1,0,1,1,0,0,1
1,7,51-60,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',2,2,google,organic,'Organic Search',(none),Unknown,800,26,0,0,0,0,0,0,0,1
7,19,21-30,Android,he,'Samsung SM-G925F Galaxy S6 Edge','Samsung ',7,6-10,google,organic,'Organic Search',(none),Unknown,327,8,0,0,0,0,0,0,0,1
4,10,21-30,Android,he,'Huawei EVA-L09 P9 Standard Edition','Huawei ',3,3,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,46,2,0,0,0,0,0,0,0,1
1,12,51-60,iOS,ru,'Apple iPhone','Apple ',5,4-5,(direct),(none),Direct,(none),Unknown,1740,30,0,0,0,0,0,0,0,1
2,21,31-40,iOS,ru,'Apple iPhone','Apple ',8,6-10,(direct),(none),Direct,(none),Unknown,609,16.25,0,0,0,0,0,0,0,1
4,22,11-20,Android,he,'LG F670S K10','LG ',8,6-10,(direct),(none),Direct,(none),MOBILE_WEB,827,16,0,1,0,0,0,0,0,1
5,7,11-20,Android,he,'LG F670S K10','LG ',9,6-10,(direct),(none),Direct,(none),Unknown,413.5,8.5,0,0,0,0,0,0,0,1
6,14,11-20,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,1126,5,0,0,0,0,0,0,0,1
7,12,21-30,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',16,11-20,google,cpc,'Paid Search','yad1 - מתחרים',Unknown,319,4,0,0,0,0,0,0,0,1
7,18,21-30,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',2,2,google,organic,'Organic Search',(none),Unknown,459,18,0,0,0,0,0,0,0,1
6,3,31-40,Android,he,'LG H815 G4','LG ',27,21-50,(direct),(none),Direct,(none),Unknown,270,5,0,0,0,0,0,0,0,1
7,17,01-10,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',117,51+,(direct),(none),Direct,(none),Unknown,518,7.4,0,0,0,0,0,0,0,1
3,10,51-60,Android,en,'LG D855 G3','LG ',5,4-5,(direct),(none),Direct,(none),Unknown,55.5,2.5,0,0,0,0,0,0,0,1
2,13,31-40,Android,he,'LG H815 G4','LG ',3,3,(direct),(none),Direct,(none),Unknown,311.5,3.5,0,0,0,0,0,0,0,1
7,18,21-30,Android,fr,'HOMTOM HT7 Pro','HOMTOM ',4,4-5,(direct),(none),Direct,(none),Unknown,326,5.5,0,0,0,0,0,0,0,1
1,22,41-50,Android,fr,'HOMTOM HT7 Pro','HOMTOM ',7,6-10,(direct),(none),Direct,(none),Unknown,722.2,6,0,0,0,0,0,0,0,1
4,2,41-50,Android,fr,'HOMTOM HT7 Pro','HOMTOM ',9,6-10,(direct),(none),Direct,(none),Unknown,702.714286,5.714286,0,0,0,0,0,0,0,1
2,15,11-20,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',4,4-5,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',Unknown,103.666667,5,0,0,0,0,0,0,0,1
2,14,01-10,Android,he,'LG D855 G3','LG ',5,4-5,(direct),(none),Direct,(none),Unknown,178,4,0,0,0,0,0,0,0,1
5,5,21-30,Android,he,'LG LG-H850 G Flex 2','LG ',1,1,(direct),(none),Direct,(none),Unknown,1041,9,0,0,0,0,0,0,0,1
4,6,21-30,Android,he,'Samsung SM-J500F Galaxy J5','Samsung ',4,4-5,google,organic,'Organic Search',(none),Unknown,750.5,17.75,0,0,0,0,0,0,0,1
1,13,01-10,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',2,2,(direct),(none),Direct,(none),Unknown,1302,9,0,0,0,0,0,0,0,1
7,20,41-50,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,144,3,0,0,0,0,0,0,0,1
1,19,21-30,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,145,4,0,0,0,0,0,0,0,1
3,17,41-50,Android,he,'Huawei EVA-L09 P9 Standard Edition','Huawei ',12,11-20,(direct),(none),Direct,(none),Unknown,572,14,0,0,0,0,0,0,0,1
3,19,31-40,Android,he,'Huawei EVA-L09 P9 Standard Edition','Huawei ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,1311,11,0,1,0,0,0,0,0,1
1,21,01-10,Android,he,'Huawei CRR-L09 Mate S','Huawei ',2,2,(direct),(none),Direct,(none),Unknown,82,3,0,0,0,0,0,0,0,1
1,10,41-50,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,153,6,0,0,0,0,0,0,0,1
5,4,41-50,Android,he,'LG D855 G3','LG ',3,3,(direct),(none),Direct,(none),Unknown,1297,9,0,0,0,0,0,0,0,1
1,10,41-50,Android,he,'Samsung GT-I9500 Galaxy S IV','Samsung ',51,51+,(direct),(none),Direct,(none),MOBILE_WEB,1175,33,0,1,0,0,0,0,0,1
3,6,11-20,Android,he,'Kenxinda W5','Kenxinda ',181,51+,(direct),(none),Direct,(none),Unknown,154.772727,4.681818,0,0,0,0,0,0,0,1
5,3,41-50,Android,he,'LG D855 G3','LG ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,478,6,0,1,0,0,0,0,0,1
7,19,11-20,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,google,organic,'Organic Search',(none),Unknown,243,13,0,0,0,0,0,0,0,1
3,12,31-40,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',1,1,google,organic,'Organic Search',(none),Unknown,1924,19,0,0,0,0,0,0,0,1
2,16,01-10,Android,he,'Meizu M2 Note M2 Note','Meizu ',14,11-20,google,organic,'Organic Search',(none),Unknown,337,18,0,0,0,0,0,0,0,1
5,12,51-60,Android,ru,'LG D855 G3','LG ',11,11-20,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',Unknown,227,11,0,0,0,0,0,0,0,1
2,19,51-60,iOS,he,'Apple iPhone','Apple ',2,2,google,organic,'Organic Search',(none),Unknown,365,8,0,0,0,0,0,0,0,1
3,8,01-10,Android,he,'Samsung SM-E500F Galaxy E5','Samsung ',90,51+,(direct),(none),Direct,(none),Unknown,609,4,0,0,0,0,0,0,0,1
4,10,31-40,Android,he,'Samsung SM-E500F Galaxy E5','Samsung ',91,51+,(direct),(none),Direct,(none),Unknown,574,5.5,0,0,0,0,0,0,0,1
3,15,11-20,Android,he,'Samsung SM-J510F Galaxy J5 (2016)','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,591,4,0,0,0,0,0,0,0,1
7,10,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,91,2,0,0,0,0,0,0,0,1
5,23,11-20,Android,ru,'LG D855 G3','LG ',9,6-10,google,organic,'Organic Search',(none),Unknown,1532,15,0,0,0,0,0,0,0,1
7,12,11-20,Android,en,'Xiaomi Redmi Note 3','Xiaomi ',29,21-50,(direct),(none),Direct,(none),Unknown,28.5,1.5,0,0,0,0,0,0,0,1
7,21,41-50,Android,he,'Samsung SM-T550 Galaxy Tab A 9.7','Samsung ',3,3,(direct),(none),Direct,(none),Unknown,524,14,0,0,0,0,0,0,0,1
2,18,11-20,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',6,6-10,google,organic,'Organic Search',(none),Unknown,213,8.5,0,0,0,0,0,0,0,1
6,11,41-50,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,264,7,0,0,0,0,0,0,0,1
7,14,41-50,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,2,2,0,0,0,0,0,0,0,1
1,19,01-10,Android,ru,'Meizu MZ-U20 U20','Meizu ',14,11-20,(direct),(none),Direct,(none),Unknown,306,5,0,0,0,0,0,0,0,1
1,11,11-20,Android,he,'LG LG-H850 G Flex 2','LG ',11,11-20,(direct),(none),Direct,(none),Unknown,139.666667,3.333333,0,0,0,0,0,0,0,1
6,19,31-40,iOS,he,'Apple iPhone','Apple ',321,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,608,21,0,1,0,1,0,1,0,1
2,18,51-60,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',1,1,google,organic,'Organic Search',(none),Unknown,402,4,0,0,0,0,0,0,0,1
2,16,11-20,Android,he,'LG D855 G3','LG ',1,1,(direct),(none),Direct,(none),Unknown,97,2,0,0,0,0,0,0,0,1
5,18,11-20,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',7,6-10,(direct),(none),Direct,(none),Unknown,365,8,0,0,0,0,0,0,0,1
3,7,21-30,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',3,3,(direct),(none),Direct,(none),Unknown,89,3,0,0,0,0,0,0,0,1
3,16,51-60,iOS,he,'Apple iPhone','Apple ',3,3,(direct),(none),Direct,(none),Unknown,974,7,0,0,0,0,0,0,0,1
4,9,11-20,iOS,he,'Apple iPhone','Apple ',4,4-5,(direct),(none),Direct,(none),Unknown,487,4,0,0,0,0,0,0,0,1
5,19,21-30,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',9,6-10,(direct),(none),Direct,(none),Unknown,65,3,0,0,0,0,0,0,0,1
7,7,01-10,iOS,he,'Apple iPhone','Apple ',10,6-10,(direct),(none),Direct,(none),Unknown,178,4,0,0,0,0,0,0,0,1
4,9,41-50,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),Unknown,132,9,0,0,0,0,0,0,0,1
3,16,21-30,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',4,4-5,google,organic,'Organic Search',(none),Unknown,97,5.666667,0,0,0,0,0,0,0,1
5,13,51-60,Android,he,'LG D855 G3','LG ',9,6-10,google,organic,'Organic Search',(none),Unknown,2342,10,0,0,0,0,0,0,0,1
3,20,21-30,iOS,he,'Apple iPhone','Apple ',1,1,'Yad1 Lead Confirmation',email,Email,'Yad1 Lead Confirmation',Unknown,1073,26,0,0,0,0,0,0,0,1
7,15,21-30,iOS,en,'Apple iPhone','Apple ',4,4-5,(direct),(none),Direct,(none),Unknown,67,2,0,0,0,0,0,0,0,1
2,16,11-20,Android,he,'Samsung SM-A510F Galaxy A5 2016 Duos','Samsung ',6,6-10,(direct),(none),Direct,(none),Unknown,122,5,0,0,0,0,0,0,0,1
7,0,01-10,Android,he,'LG D855 G3','LG ',13,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,329,20.333333,0,1,0,1,1,0,0,1
3,20,51-60,Android,he,'Google Nexus 5X','Google ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,592,32,0,1,0,0,0,0,0,1
7,15,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',7,6-10,(direct),(none),Direct,(none),Unknown,44,3,0,0,0,0,0,0,0,1
6,8,01-10,Android,he,'LG H735 G4 Beat','LG ',5,4-5,(direct),(none),Direct,(none),Unknown,500.5,4.5,0,0,0,0,0,0,0,1
2,20,41-50,iOS,fr,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,126,3,0,0,0,0,0,0,0,1
4,9,41-50,Android,he,'LG D855 G3','LG ',15,11-20,(direct),(none),Direct,(none),Unknown,614.5,11,0,0,0,0,0,0,0,1
7,19,31-40,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',24,21-50,(direct),(none),Direct,(none),Unknown,127,4,0,0,0,0,0,0,0,1
2,20,51-60,iOS,he,'Apple iPhone 6s','Apple ',1,1,m.facebook.com,referral,Social,(none),Unknown,703,16,0,0,0,0,0,0,0,1
5,17,51-60,iOS,he,'Apple iPhone','Apple ',5,4-5,(direct),(none),Direct,(none),Unknown,0,1,0,0,0,0,0,0,0,1
5,19,11-20,iOS,he,'Apple iPhone','Apple ',6,6-10,(direct),(none),Direct,(none),Unknown,0,1,0,0,0,0,0,0,0,1
1,11,21-30,iOS,he,'Apple iPhone','Apple ',8,6-10,(direct),(none),Direct,(none),Unknown,20.75,1.75,0,0,0,0,0,0,0,1
3,14,11-20,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',85,51+,google,organic,'Organic Search',(none),Unknown,703.25,7.833333,0,0,0,0,0,0,0,1
3,15,51-60,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',86,51+,google,organic,'Organic Search',(none),Unknown,649.153846,7.307692,0,0,0,0,0,0,0,1
4,4,51-60,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',87,51+,google,organic,'Organic Search',(none),MOBILE_WEB,628.142857,7.428571,0,1,0,0,0,0,0,1
4,5,31-40,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',88,51+,google,organic,'Organic Search',(none),Unknown,586.266667,7,0,0,0,0,0,0,0,1
4,12,11-20,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',90,51+,google,organic,'Organic Search',(none),Unknown,517.705882,6.352941,0,0,0,0,0,0,0,1
4,17,11-20,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',91,51+,google,organic,'Organic Search',(none),MOBILE_WEB,570.444444,6.722222,1,0,0,0,0,0,0,1
6,11,51-60,Android,he,'Google Nexus 5X','Google ',12,11-20,(direct),(none),Direct,(none),Unknown,129,5,0,0,0,0,0,0,0,1
7,12,21-30,Android,he,'LG H850 G Flex 2','LG ',1,1,(direct),(none),Direct,(none),Unknown,298,8,0,0,0,0,0,0,0,1
6,13,21-30,iOS,en,'Apple iPhone','Apple ',56,51+,(direct),(none),Direct,(none),Unknown,183,2,0,0,0,0,0,0,0,1
1,18,01-10,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',1,1,(direct),(none),Direct,(none),MOBILE_WEB,1041,16,0,1,0,1,0,0,0,1
3,19,31-40,Android,he,'Meizu MZ-m2 m2','Meizu ',1,1,(direct),(none),Direct,(none),Unknown,300,4,0,0,0,0,0,0,0,1
4,9,51-60,Android,he,'Meizu MZ-m2 m2','Meizu ',2,2,(direct),(none),Direct,(none),Unknown,150,2.5,0,0,0,0,0,0,0,1
7,14,41-50,Android,he,'Huawei EVA-L09 P9 Standard Edition','Huawei ',9,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,275.5,18,0,1,0,1,1,0,0,1
2,9,41-50,Android,he,'OnePlus RAIN A3000 3','OnePlus ',8,6-10,(direct),(none),Direct,(none),Unknown,182,7,0,0,0,0,0,0,0,1
4,9,51-60,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',6,6-10,google,organic,'Organic Search',(none),Unknown,957,19,0,0,0,0,0,0,0,1
1,17,01-10,Android,he,'Samsung SM-J500F Galaxy J5','Samsung ',71,51+,(direct),(none),Direct,(none),Unknown,117,4,0,0,0,0,0,0,0,1
7,8,31-40,Android,he,'LG D855 G3','LG ',1,1,(direct),(none),Direct,(none),Unknown,331,2,0,0,0,0,0,0,0,1
1,18,31-40,Android,en,'Meizu MZ-MX5 MX5','Meizu ',7,6-10,(direct),(none),Direct,(none),Unknown,49,2,0,0,0,0,0,0,0,1
2,5,11-20,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,569,14,0,0,0,0,0,0,0,1
3,20,31-40,Android,en,'Huawei EVA-L09 P9 Standard Edition','Huawei ',1,1,(direct),(none),Direct,(none),Unknown,134,3,0,0,0,0,0,0,0,1
7,23,51-60,Android,he,'Samsung SM-G925F Galaxy S6 Edge','Samsung ',17,11-20,google,organic,'Organic Search',(none),Unknown,1943,14.5,0,0,0,0,0,0,0,1
2,22,11-20,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',1,1,(direct),(none),Direct,(none),Unknown,1592,7,0,0,0,0,0,0,0,1
2,8,41-50,Android,he,'Meizu MX4','Meizu ',4,4-5,(direct),(none),Direct,(none),Unknown,439,16.5,0,0,0,0,0,0,0,1
5,6,41-50,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,73,3,0,0,0,0,0,0,0,1
7,19,31-40,iOS,ru,'Apple iPhone','Apple ',11,11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,1347,30,0,0,0,0,0,0,0,1
6,11,01-10,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,92,2,0,0,0,0,0,0,0,1
3,18,31-40,iOS,he,'Apple iPhone','Apple ',1,1,yahoo,organic,'Organic Search',(none),MOBILE_WEB,1171,25,0,1,0,1,0,0,0,1
1,12,31-40,Android,en,'LG D855 G3','LG ',2,2,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',Unknown,83.5,3,0,0,0,0,0,0,0,1
4,23,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',19,11-20,(direct),(none),Direct,(none),Unknown,77,3,0,0,0,0,0,0,0,1
1,6,51-60,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,211.5,3.5,0,0,0,0,0,0,0,1
4,21,11-20,iOS,he,'Apple iPhone','Apple ',3,3,google,organic,'Organic Search',(none),Unknown,811,10.5,0,0,0,0,0,0,0,1
3,4,51-60,Android,he,'Lenovo YT3-X50L Yoga Tab 3','Lenovo ',5,4-5,(direct),(none),Direct,(none),Unknown,1220,7,0,0,0,0,0,0,0,1
4,6,31-40,iOS,he,'Apple iPhone','Apple ',1,1,Whatsapp,Yad1_share,(Other),Yad1,Unknown,499,11,0,0,0,0,0,0,0,1
2,6,21-30,iOS,he,'Apple iPhone','Apple ',145,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,358.571429,11,0,1,0,1,0,0,0,1
2,23,11-20,Android,he,'LG H815 G4','LG ',132,51+,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,544.142857,17.571429,0,1,0,1,0,0,0,1
1,11,51-60,iOS,he,'Apple iPhone','Apple ',5,4-5,google,organic,'Organic Search',(none),Unknown,1197,14,0,0,0,0,0,0,0,1
2,21,41-50,Android,en,'LG D855 G3','LG ',1,1,(direct),(none),Direct,(none),Unknown,209,2,0,0,0,0,0,0,0,1
1,15,41-50,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,122,3,0,0,0,0,0,0,0,1
4,19,51-60,iOS,en,'Apple iPhone 6 Plus','Apple ',2,2,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,84,3,0,0,0,0,0,0,0,1
1,21,11-20,iOS,en,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,289,5,0,0,0,0,0,0,0,1
1,20,41-50,iOS,he,'Apple iPhone','Apple ',5,4-5,(direct),(none),Direct,(none),Unknown,1439,9,0,0,0,0,0,0,0,1
3,20,51-60,Android,he,'LG H815 G4','LG ',1,1,(direct),(none),Direct,(none),Unknown,1843,25,0,0,0,0,0,0,0,1
7,6,51-60,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',1,1,google,organic,'Organic Search',(none),Unknown,496,13,0,0,0,0,0,0,0,1
7,4,41-50,iOS,he,'Apple iPhone','Apple ',15,11-20,(direct),(none),Direct,(none),Unknown,162,2,0,0,0,0,0,0,0,1
2,20,01-10,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,1006,5,0,0,0,0,0,0,0,1
5,15,41-50,Android,ru,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,211,2,0,0,0,0,0,0,0,1
5,11,51-60,Android,he,'Samsung SM-G928C Galaxy S6 Edge Plus','Samsung ',28,21-50,(direct),(none),Direct,(none),Unknown,1431,32,0,0,0,0,0,0,0,1
3,10,31-40,Android,en,'Samsung SM-N920W8 Galaxy Note 5','Samsung ',7,6-10,google,organic,'Organic Search',(none),Unknown,57,2,0,0,0,0,0,0,0,1
2,17,31-40,Android,he,'Huawei GRA-L09 P8','Huawei ',2,2,(direct),(none),Direct,(none),Unknown,67.5,3.5,0,0,0,0,0,0,0,1
7,11,31-40,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,77,2,0,0,0,0,0,0,0,1
1,19,11-20,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,68,1.5,0,0,0,0,0,0,0,1
6,11,31-40,Android,en,'LG F670S K10','LG ',1,1,(direct),(none),Direct,(none),Unknown,176,12,0,0,0,0,0,0,0,1
4,18,21-30,Android,he,'Samsung GT-I9500 Galaxy S IV','Samsung ',19,11-20,(direct),(none),Direct,(none),Unknown,135.333333,2,0,0,0,0,0,0,0,1
4,20,51-60,Android,he,'Samsung GT-I9301I Galaxy S III Neo+','Samsung ',24,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,214.6,8.4,0,1,0,0,0,0,0,1
5,2,11-20,iOS,he,'Apple iPhone','Apple ',27,21-50,google,organic,'Organic Search',(none),Unknown,139,4,0,0,0,0,0,0,0,1
1,17,11-20,Android,he,'LG H815 G4','LG ',29,21-50,(direct),(none),Direct,(none),Unknown,201,6,0,0,0,0,0,0,0,1
2,13,31-40,Android,he,'OnePlus A2003 2','OnePlus ',1,1,(direct),(none),Direct,(none),Unknown,293,11,0,0,0,0,0,0,0,1
3,18,41-50,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',4,4-5,(direct),(none),Direct,(none),Unknown,266,8,0,0,0,0,0,0,0,1
2,19,11-20,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',3,3,(direct),(none),Direct,(none),Unknown,124,3,0,0,0,0,0,0,0,1
2,7,51-60,Android,en,'(not set)','(not ',2,2,(direct),(none),Direct,(none),Unknown,602,8,0,0,0,0,0,0,0,1
4,2,51-60,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,134,5,0,0,0,0,0,0,0,1
7,11,11-20,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',6,6-10,(direct),(none),Direct,(none),Unknown,205,4,0,0,0,0,0,0,0,1
7,11,11-20,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',7,6-10,google,organic,'Organic Search',(none),Unknown,301,10.5,0,0,0,0,0,0,0,1
3,19,01-10,iOS,he,'Apple iPhone','Apple ',7,6-10,google,organic,'Organic Search',(none),Unknown,328,9,0,0,0,0,0,0,0,1
5,23,51-60,Android,he,'LG D855 G3','LG ',2,2,(direct),(none),Direct,(none),Unknown,46,2,0,0,0,0,0,0,0,1
5,16,31-40,Android,ru,'LG H815 G4','LG ',4,4-5,(direct),(none),Direct,(none),Unknown,689,17,0,0,0,0,0,0,0,1
2,20,01-10,Android,ru,'LG H815 G4','LG ',7,6-10,google,cpc,'Paid Search','Yad1- דירות ערים',Unknown,817.5,9.5,0,0,0,0,0,0,0,1
