@relation R_data_frame

@attribute WeekDay numeric
@attribute Hour numeric
@attribute MinuteRange string
@attribute operatingSystem string
@attribute language string
@attribute MobileDeviceManuf string
@attribute VisitNumberGroup string
@attribute Source string
@attribute Medium string
@attribute channelGrouping string
@attribute campaign string
@attribute platform string
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar numeric
@attribute isFeedNadlan numeric
@attribute isFeedSecondHand numeric
@attribute isNadlanRoomsFilter numeric
@attribute isNadlanPriceFilter numeric
@attribute isNadlanShowPhone numeric
@attribute isNadlanCallSeller numeric
@attribute Success numeric

@data
3,18,51-60,iOS,nl,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,214.5,6,1,0,0,0,0,0,0,0
3,19,51-60,iOS,nl,'Apple ',3,(direct),(none),Direct,(none),MOBILE_WEB,143,4.333333,0,0,0,0,0,0,0,0
6,12,21-30,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,71,4,0,0,0,0,0,0,0,0
2,6,11-20,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,13,2,0,0,0,0,0,0,0,0
6,2,11-20,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,268,8,1,0,0,0,0,0,0,0
6,6,31-40,Android,he,'Samsung ',3,google,organic,'Organic Search',(none),MOBILE_WEB,655.5,21.5,1,0,0,0,0,0,0,0
6,14,21-30,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,437,14.666667,0,0,0,0,0,0,0,0
6,16,51-60,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,839.75,34.75,1,0,0,0,0,0,0,0
1,22,21-30,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,751,30.4,0,0,0,0,0,0,0,0
3,3,21-30,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,923.333333,33.333333,1,0,0,0,0,0,0,0
3,7,31-40,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,796.142857,29,1,0,0,0,0,0,0,0
3,18,41-50,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,709.125,25.875,1,0,0,0,0,0,0,0
3,19,31-40,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,943.888889,26.555556,0,1,0,0,0,0,0,0
3,21,31-40,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,910.4,26.2,1,0,0,0,0,0,0,0
5,13,11-20,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,1,0,0,0,0
7,20,41-50,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,1263,15,1,0,0,0,0,0,0,0
7,10,41-50,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,375,4,1,0,0,0,0,0,0,0
7,14,41-50,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,454.5,13,1,0,0,0,0,0,0,0
4,14,01-10,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,747,52,1,0,0,0,0,0,0,0
4,20,21-30,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,2060.5,68,1,0,0,0,0,0,0,0
5,10,11-20,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1542.666667,57,1,0,0,0,0,0,0,0
3,13,01-10,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1214.25,45.5,1,0,0,0,0,0,0,0
7,5,31-40,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,1,0,0,0,0,0,0,0
7,12,31-40,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,33.5,2,1,0,0,0,0,0,0,0
4,15,51-60,Android,he,'(not ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
4,17,21-30,Android,he,'(not ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
1,6,11-20,Android,he,'(not ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
2,17,21-30,Android,he,'(not ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
6,7,41-50,Android,he,'Meizu ',1,google,organic,'Organic Search',(none),MOBILE_WEB,782,11,0,1,0,0,0,0,0,0
6,11,31-40,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,1369,7,0,0,0,0,0,0,0,0
2,22,21-30,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,691,17,0,0,0,0,0,0,0,0
6,19,51-60,Android,ar,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1335,23,0,0,0,0,0,0,0,0
7,17,41-50,Android,ar,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,667.5,12,0,0,0,0,0,0,0,0
1,12,21-30,Android,ar,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,490.333333,9.333333,0,0,0,0,0,0,0,0
2,18,11-20,Android,ar,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,764,13.25,0,0,0,0,0,0,0,0
5,10,01-10,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,921,10,1,0,0,0,0,0,0,0
2,22,01-10,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,126,9,1,0,0,0,0,0,0,0
7,6,41-50,Android,ar,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,591,33,0,0,0,0,0,0,0,0
7,14,51-60,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,501,23,0,0,0,0,0,0,0,0
2,8,51-60,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,445.333333,23.666667,0,0,0,0,0,0,0,0
3,7,01-10,Android,ar,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,336.75,18,0,0,0,0,0,0,0,0
4,10,01-10,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,14,31-40,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,20,21-30,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,751.333333,2,0,0,0,0,0,0,0,0
5,17,51-60,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,563.5,1.75,0,0,0,0,0,0,0,0
5,19,11-20,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,562.6,1.8,0,0,0,0,0,0,0,0
6,13,41-50,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,664.166667,2,0,0,0,0,0,0,0,0
6,16,01-10,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,578.142857,2.142857,0,0,0,0,0,0,0,0
6,17,01-10,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,523.625,2.625,0,0,0,0,0,0,0,0
7,17,31-40,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,507.222222,2.777778,0,0,0,0,0,0,0,0
1,8,21-30,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,473.4,2.7,0,0,0,0,0,0,0,0
1,18,31-40,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,430.363636,2.545455,0,0,0,0,0,0,0,0
1,20,21-30,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,394.5,2.416667,0,0,0,0,0,0,0,0
2,3,41-50,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,403.923077,3,0,0,0,0,0,0,0,0
2,11,01-10,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,375.071429,2.857143,0,0,0,0,0,0,0,0
2,15,31-40,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,454.133333,3.266667,0,0,0,0,0,0,0,0
2,16,41-50,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,563.75,3.625,0,0,0,0,0,0,0,0
3,4,51-60,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,544.529412,3.529412,0,0,0,0,0,0,0,0
3,17,11-20,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,808.722222,4.277778,0,0,0,0,0,0,0,0
3,20,01-10,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,4,01-10,Android,he,'(not ',3,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
5,17,11-20,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,1306,44,1,0,0,0,0,0,0,0
5,19,21-30,iOS,he,'Apple ',2,google,organic,'Organic Search',(none),MOBILE_WEB,861,27,1,0,1,0,0,0,0,0
4,15,21-30,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,118,6,0,0,0,0,0,0,0,0
5,8,11-20,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
2,7,21-30,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
2,15,01-10,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
2,12,21-30,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,364,13,0,0,1,0,0,0,0,0
4,4,01-10,iOS,en,'Apple ',4-5,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
2,18,21-30,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,2016,14,0,1,0,1,0,0,0,0
5,19,01-10,Android,he,'Sony ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,6,51-60,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,8,21-30,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,3171.5,32.5,0,0,0,0,0,0,0,0
4,13,01-10,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,2604,26.333333,0,0,0,0,0,0,0,0
6,14,51-60,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,2090.75,25,0,1,0,1,1,0,0,0
1,11,31-40,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,1676.8,20.4,0,0,0,0,0,0,0,0
3,13,51-60,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,1926.166667,24.5,0,1,0,0,0,0,0,0
3,17,51-60,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,1693.142857,22.428571,0,1,0,0,0,0,0,0
5,3,51-60,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,1081,41,1,0,0,0,0,0,0,0
5,4,41-50,Android,he,'Samsung ',4-5,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,886.5,33.5,1,0,0,0,0,0,0,0
5,22,41-50,Android,ar,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,5,21-30,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,319,8,0,1,0,1,0,0,0,0
4,11,11-20,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,243,8,0,1,0,1,0,0,0,0
4,13,11-20,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,162,5.666667,0,0,0,0,0,0,0,0
5,4,31-40,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,444.25,14.25,0,1,0,1,1,0,0,0
5,17,51-60,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,556.8,17.4,0,1,0,1,0,0,0,0
5,18,51-60,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,467.333333,15.333333,0,1,0,1,0,0,0,0
5,20,11-20,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,479.714286,16.857143,0,1,0,0,0,0,0,0
6,9,31-40,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,513.5,18.125,0,1,0,1,0,0,0,0
7,5,11-20,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,460.666667,17.555556,0,0,0,0,0,0,0,0
7,18,41-50,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,441.1,16.4,0,0,0,0,0,0,0,0
3,7,31-40,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,414,15.727273,0,1,0,1,0,1,0,0
3,9,01-10,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,379.5,14.5,0,1,0,1,0,0,0,0
3,11,01-10,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,353.538462,14.461538,0,0,0,0,0,0,0,0
7,19,41-50,Android,he,'LG ',21-50,clipboard,'(not set)',(Other),m-ToAd,MOBILE_WEB,402,12,1,0,0,0,0,0,0,0
1,17,31-40,Android,he,'LG ',21-50,clipboard,'(not set)',(Other),m-ToAd,MOBILE_WEB,201,6.5,0,0,0,0,0,0,0,0
1,8,31-40,Android,he,'Meizu ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
5,15,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
6,17,01-10,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,319,1,0,0,0,0,0,0,0,0
6,22,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,212.666667,1,0,0,0,0,0,0,0,0
1,9,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,190,18,1,0,0,0,0,0,0,0
7,7,51-60,Android,ar,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
3,6,31-40,Android,ar,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
6,9,01-10,iOS,he,'Apple ',11-20,Mail,'(not set)',(Other),m-ToAd,MOBILE_WEB,127,1,0,0,0,0,0,0,0,0
4,7,41-50,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,495,13,1,0,0,0,0,0,0,0
4,10,01-10,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,12,1,0,0,0,0,0,0,0,0
4,10,31-40,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1051,3.5,0,0,0,0,0,0,0,0
5,19,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1023.333333,20,0,1,0,0,0,1,0,0
1,8,51-60,Android,he,'Sony ',1,(direct),(none),Direct,(none),MOBILE_WEB,161,4,0,0,0,0,0,0,0,0
5,21,41-50,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,622,11,0,0,0,0,0,0,0,0
1,15,01-10,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,1201,18,0,0,0,0,0,0,0,0
1,16,41-50,Android,he,'Samsung ',3,google,organic,'Organic Search',(none),MOBILE_WEB,1573.666667,16.666667,0,0,0,0,0,0,0,0
1,23,01-10,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,1213.75,13.75,0,0,0,0,0,0,0,0
2,14,01-10,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,971,11.2,0,0,0,0,0,0,0,0
2,21,41-50,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,853.166667,10.5,0,0,0,0,0,0,0,0
3,19,11-20,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,784.285714,10,0,0,0,0,0,0,0,0
4,10,01-10,Android,he,'LG ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,199,6,0,0,0,0,0,0,0,0
1,18,51-60,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,1,0,0,0,0,0,0,0
5,18,11-20,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,433,23,1,0,0,0,0,0,0,0
7,13,31-40,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,206,3,0,0,0,0,0,0,0,0
2,10,01-10,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,244,13,0,1,0,1,0,0,0,0
2,20,31-40,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,140,3,0,0,0,0,0,0,0,0
4,13,11-20,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,7,1,0,0,0,0,0,0,0,0
5,10,21-30,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,7.5,1,0,0,0,0,0,0,0,0
6,13,41-50,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,6.666667,1,0,0,0,0,0,0,0,0
3,8,11-20,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,7,1,0,0,0,0,0,0,0,0
1,20,31-40,Android,he,'Samsung ',1,Facebook,'(not set)',(Other),m-ToAd,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
1,20,31-40,Android,he,'Samsung ',2,m.facebook.com,referral,Social,(none),MOBILE_WEB,7.5,0.5,0,0,0,0,0,0,0,0
5,13,21-30,Android,he,'(not ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,660,7,0,1,0,0,0,0,0,0
7,19,41-50,Android,he,'(not ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1032.5,5,0,1,0,0,0,0,0,0
1,9,31-40,Android,he,'(not ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,707.666667,4,0,1,0,0,0,0,0,0
1,10,11-20,Android,he,'(not ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,530.75,3.25,0,1,0,0,0,0,0,0
4,18,31-40,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1740,38,1,0,0,0,0,0,0,0
4,21,11-20,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1248,34.5,1,0,0,0,0,0,0,0
7,13,51-60,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1418,31.666667,1,0,0,0,0,0,0,0
3,10,21-30,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1079.5,25.25,0,0,0,0,0,0,0,0
3,12,31-40,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,863.6,20.4,0,0,0,0,0,0,0,0
7,9,51-60,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
7,15,11-20,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
6,15,01-10,Android,he,'Samsung ',11-20,facebook,share,(Other),ToAdFromMyYad2,MOBILE_WEB,18,1,0,0,0,0,0,0,0,0
3,5,21-30,Android,en,'Samsung ',11-20,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
3,5,21-30,Android,en,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,101.5,4,0,0,0,0,0,0,0,0
3,5,21-30,Android,en,'Samsung ',11-20,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,67.666667,3,0,0,0,0,0,0,0,0
3,5,21-30,Android,en,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,65,3.5,0,0,0,0,0,0,0,0
3,7,01-10,Android,en,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,52,3,0,0,0,0,0,0,0,0
6,15,51-60,Android,he,'Samsung ',1,metasearch.co.il,referral,Referral,(none),MOBILE_WEB,93,3,0,1,0,0,0,0,0,0
1,8,31-40,Android,he,'Samsung ',2,metasearch.co.il,referral,Referral,(none),MOBILE_WEB,723.5,7.5,0,1,0,0,0,0,0,0
1,16,31-40,Android,he,'Samsung ',3,metasearch.co.il,referral,Referral,(none),MOBILE_WEB,894.666667,8,0,1,0,0,0,0,0,0
6,23,41-50,iOS,en,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,77,9,1,0,0,0,0,0,0,0
5,6,21-30,Android,he,'Google ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
4,14,31-40,Android,he,'LG ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,417,12,0,0,0,0,0,0,0,0
4,6,51-60,Android,he,'LG ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
4,10,11-20,Android,he,'LG ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,461.5,19.5,1,0,0,0,0,0,0,0
1,20,01-10,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,423,2,0,0,0,0,0,0,0,0
1,21,01-10,Android,he,'Google ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,492,8,0,1,1,0,0,0,0,0
2,17,41-50,Android,he,'Google ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,479,12.5,0,0,1,0,0,0,0,0
2,20,51-60,iOS,he,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,17,21-30,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,25,3,0,0,0,0,0,0,0,0
6,15,21-30,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,30.5,4,0,0,0,0,0,0,0,0
7,10,41-50,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,25,4,0,0,0,0,0,0,0,0
7,13,01-10,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,22.5,3.75,0,0,0,0,0,0,0,0
1,14,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,20.8,3.8,0,0,0,0,0,0,0,0
2,5,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,21.333333,3.5,0,0,0,0,0,0,0,0
2,11,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,22.571429,3.428571,0,0,0,0,0,0,0,0
3,17,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,21.5,3.5,0,0,0,0,0,0,0,0
4,7,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,558,6,0,1,0,1,0,0,0,0
4,13,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,365.5,4,0,1,0,1,0,0,0,0
5,4,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,256,3.666667,0,1,0,1,0,0,0,0
5,6,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,281.5,3.75,0,1,0,1,0,0,0,0
6,8,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,263.2,3.8,0,1,0,1,0,0,0,0
6,18,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,245,4,0,1,0,1,0,0,0,0
2,4,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,241.857143,3.714286,0,1,0,1,0,0,0,0
2,10,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,231,4,0,1,0,1,0,0,0,0
3,4,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,222.111111,3.777778,0,1,0,1,0,0,0,0
3,9,11-20,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,216.3,3.8,0,1,0,1,0,0,0,0
5,19,11-20,Android,ar,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1013,16,0,0,0,0,0,0,0,0
6,7,01-10,Android,ar,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2578,33.5,0,0,0,0,0,0,0,0
7,6,01-10,Android,he,'Alcatel ',2,google,organic,'Organic Search',(none),MOBILE_WEB,439,19,0,0,0,0,0,0,0,0
6,10,41-50,Android,he,'LG ',2,google,organic,'Organic Search',(none),MOBILE_WEB,90,4,0,1,0,0,0,1,1,0
1,13,31-40,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,1998,9,0,0,0,0,0,0,0,0
1,15,41-50,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,1140.5,7,0,0,0,0,0,0,0,0
1,7,11-20,Android,en,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,58,4,0,1,0,1,1,0,0,0
6,15,31-40,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
2,14,01-10,Android,en,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
7,18,51-60,iOS,he,'Apple ',1,metasearch.co.il,referral,Referral,(none),MOBILE_WEB,291,10,0,1,0,1,1,0,0,0
7,20,11-20,iOS,he,'Apple ',2,google,organic,'Organic Search',(none),MOBILE_WEB,182.5,7,0,1,0,0,1,0,0,0
7,21,41-50,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,472.25,19,0,1,0,0,1,0,0,0
7,21,41-50,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,472.25,19,0,1,0,0,1,0,0,0
7,21,41-50,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,472.25,19,0,1,0,0,1,0,0,0
7,21,41-50,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,472.25,19,0,1,0,0,1,0,0,0
7,22,01-10,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,449.625,18.5,0,1,0,0,1,0,0,0
7,22,01-10,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,449.625,18.5,0,1,0,0,1,0,0,0
7,22,01-10,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,449.625,18.5,0,1,0,0,1,0,0,0
